unit_id,arch,die_count,bumps_per_die,total_bumps,bump_pitch_um,cu_thickness_um,warpage_um,reflow_temp_C,overlay_sigma_um,overlay_x_um,overlay_y_um,overlay_mag_um,bump_fail_prob_true,defects_bump_count,dpm_bump,die_bad_count,dpm_die,unit_fail,dpm_unit
UNIT_0221,FlipChip,2,473,946,80.0,19.72611541656928,29.951097856282274,264.2022320762956,2.261629179199743,2.9089703447559945,-3.8289245023297864,4.808614281808348,8.032551684997655e-06,0,0.0,0,0.0,0,0.0
UNIT_0222,FlipChip,4,1868,7472,40.0,21.56987871491627,59.57437308641998,220.61133802358174,1.8084089943800936,2.4133332342339986,1.8025353729448956,3.0121937305186606,6.814145487631375e-05,1,133.83297644539616,1,250000.0,1,1000000.0
UNIT_0223,FlipChip,1,1894,1894,80.0,28.400169648660118,30.672390104581744,221.94768074861668,2.148034915664826,0.3761321559845996,0.07690601950187084,0.3839139677079297,3.128231434178046e-06,0,0.0,0,0.0,0,0.0
UNIT_0224,FanOut,3,1096,3288,40.0,24.725347213328135,7.4058594484230795,231.62588998617937,1.7826984349305608,0.48825549925494544,-0.6942480083236748,0.8487483311406776,8.463158220259902e-06,0,0.0,0,0.0,0,0.0
UNIT_0225,2.5D,3,1782,5346,100.0,23.550540287579256,39.611168170296985,252.39570622100837,2.5374872393637715,0.1831247448820569,-0.4323437912609446,0.4695272367286116,2.438778576402727e-06,0,0.0,0,0.0,0,0.0
UNIT_0226,2.5D,1,1575,1575,80.0,24.45349971455405,81.47926344751954,235.94179592629501,2.527224462435794,3.7024025588878406,2.749269321659235,4.611536241977923,3.1234514199405554e-05,0,0.0,0,0.0,0,0.0
UNIT_0227,2.5D,1,791,791,100.0,16.579550756217714,4.6423139230562285,240.78633751132637,2.701744547934138,1.0586230265505787,-0.6484141633035937,1.2414200093102281,1.6117009524669623e-06,0,0.0,0,0.0,0,0.0
UNIT_0228,FanOut,3,1513,4539,50.0,21.114859895415815,68.81661954500142,241.22985806605152,1.7195793629335276,-1.0194519458476745,-1.4988971211541506,1.8127258065401977,1.9055632295593284e-05,0,0.0,0,0.0,0,0.0
UNIT_0229,FlipChip,3,724,2172,50.0,25.337916604553428,54.70874350949423,237.605210083748,2.2652275076081283,3.2791433433297525,-2.4121884208301023,4.070802628928434,6.979706293093804e-05,1,460.4051565377532,0,0.0,0,0.0
UNIT_0230,2.5D,4,853,3412,50.0,17.853994140335832,58.80710408701955,229.9585504697192,2.643236200873898,-0.6202072498583456,0.2136449808370124,0.6559734831635344,1.110334278273642e-05,0,0.0,0,0.0,0,0.0
UNIT_0231,FlipChip,2,549,1098,40.0,22.120093001124943,37.20366582689252,238.41363928964307,2.303471011815956,-0.6253105718638701,0.679271481420009,0.9232675975876409,1.1990067782201637e-05,0,0.0,0,0.0,0,0.0
UNIT_0232,2.5D,2,1497,2994,60.0,22.91959315736773,50.503819397262376,241.23913400865925,2.3638296086450645,-1.2152463152638007,-1.9400376085982427,2.2892290251387766,1.9108090768659493e-05,0,0.0,0,0.0,0,0.0
UNIT_0233,FlipChip,4,1538,6152,60.0,16.920296358669994,21.22122750809125,259.65647597951425,2.2454614484288684,0.10120926821901662,-1.026423411728504,1.0314011518889297,3.902782382741905e-06,0,0.0,0,0.0,0,0.0
UNIT_0234,2.5D,4,1704,6816,40.0,24.384437869148055,54.64059061749495,221.64346204820188,2.735645758403744,6.789135357623076,-0.8274288306287083,6.839371124151943,0.0015040288106990595,5,733.5680751173709,3,750000.0,1,1000000.0
UNIT_0235,FanOut,3,1227,3681,60.0,21.353955296213837,33.65035447269983,256.2970175048343,1.445375165980544,0.24074321698363219,-0.809273606984126,0.8443228455305031,4.696380190807498e-06,0,0.0,0,0.0,0,0.0
UNIT_0236,FlipChip,1,312,312,100.0,23.538478819046123,57.66287169274485,238.85727070806885,2.395941464483609,2.4417246952126757,3.98646971915834,4.67482195478906,5.8757179261165055e-06,0,0.0,0,0.0,0,0.0
UNIT_0237,FanOut,3,987,2961,40.0,21.951590348862222,20.439280054881053,247.6498592635622,1.3320803470325882,-2.6988407243647683,0.09052699134598338,2.700358567237304,3.125839197251389e-05,0,0.0,0,0.0,0,0.0
UNIT_0238,2.5D,2,1092,2184,40.0,8.232668609882017,81.6916575461633,258.6823878674021,2.2985015009234377,2.3828683290417856,1.0132895109025517,2.5893661592087596,0.0001518901544354019,1,457.87545787545787,0,0.0,0,0.0
UNIT_0239,FlipChip,3,1541,4623,100.0,23.726004277111414,37.53720664552107,251.95098265845624,1.8385681557525713,1.0618251213135808,-0.13046978839371204,1.069810709394938,1.8561814330116819e-06,0,0.0,0,0.0,0,0.0
UNIT_0240,FlipChip,1,852,852,100.0,21.821035761069968,25.342895708646573,222.66289370988687,2.0854309709416374,0.03548185745477116,0.028232925248530157,0.045343800861085644,1.1899166664745055e-06,0,0.0,0,0.0,0,0.0
UNIT_0241,FanOut,3,1535,4605,40.0,19.877852456294477,43.850923413708266,220.09481160195332,1.6300759919706573,1.6551653684283116,1.5412817596294017,2.2616635159569456,2.8864309251498684e-05,0,0.0,0,0.0,0,0.0
UNIT_0242,FlipChip,3,501,1503,60.0,27.297237852568223,11.878481868104572,263.59330014183,2.126962772006328,-2.49084025575333,-0.4216144458132099,2.526270753620778,1.0504506013229249e-05,0,0.0,0,0.0,0,0.0
UNIT_0243,FlipChip,1,729,729,40.0,12.417029749250359,30.031501129468694,229.8864963094335,1.8368258499782064,-4.127401877364305,0.1209902120411064,4.129174843558958,0.00010747432361079301,0,0.0,0,0.0,0,0.0
UNIT_0244,2.5D,4,1054,4216,80.0,24.157798493022888,7.726227022635442,245.17896503220715,2.457820785811488,5.7734339835570445,1.0716293311322953,5.872046439345862,1.603798886413507e-05,0,0.0,0,0.0,0,0.0
UNIT_0245,FlipChip,3,2043,6129,60.0,17.133290203811,4.712199178590225,258.7234908654139,2.0126042248145506,-1.2257041507148878,0.6817134559473934,1.4025276828282012,3.606077433073e-06,0,0.0,0,0.0,0,0.0
UNIT_0246,FanOut,4,2191,8764,80.0,16.34078089290363,68.06394282815073,238.09939979739528,1.6231996181874664,0.9764276157891673,-1.7596707454961091,2.0124244138428034,5.294154195261472e-06,0,0.0,0,0.0,0,0.0
UNIT_0247,FlipChip,4,2071,8284,100.0,25.834389267138345,42.89975025713293,262.91695972143475,2.2764906601130654,-0.2716456681390231,-1.8492948102069233,1.8691395517930054,2.6670396969844023e-06,0,0.0,0,0.0,0,0.0
UNIT_0248,FanOut,3,427,1281,40.0,27.700258886313254,32.27120964009563,242.87238168023418,1.3118415620267614,-0.5793615785158664,-0.21052338762299844,0.6164251255397202,1.2388089787120117e-05,0,0.0,0,0.0,0,0.0
UNIT_0249,FlipChip,3,1134,3402,80.0,9.117646381798911,62.08944584434825,226.8753144727592,2.7037955510454763,0.6579586817977994,-3.238036473992075,3.3042078980984426,1.163730561162402e-05,0,0.0,0,0.0,0,0.0
UNIT_0250,FanOut,4,607,2428,50.0,29.95067802360073,60.46122866507825,262.5982155902674,1.7446014741315197,2.9501214471151656,-0.08025489365527141,2.951212869429194,5.358091349466066e-05,0,0.0,0,0.0,0,0.0
UNIT_0251,FlipChip,3,1094,3282,80.0,18.43127051799646,49.03323448869257,232.0135246503218,1.8953334272131528,0.8231187634661054,-0.7666731699487759,1.1248609906514115,2.9576078246750157e-06,0,0.0,0,0.0,0,0.0
UNIT_0252,FanOut,3,1626,4878,50.0,19.36915764559928,55.251397857707765,234.7774755113948,1.1936320853403455,-0.38379827560410135,0.16811917022861556,0.41900497819839794,6.551767547507757e-06,0,0.0,0,0.0,0,0.0
UNIT_0253,FlipChip,4,1890,7560,60.0,11.337656799765465,24.78032108255904,231.99201878427536,2.127327675816466,1.7819106649194576,-2.65727258260346,3.199422322234088,1.4750694248232009e-05,0,0.0,0,0.0,0,0.0
UNIT_0254,2.5D,3,534,1602,100.0,13.580210021475594,29.741033322225,243.6300535129347,2.245300747317634,-0.12044195829548739,0.9686545488269851,0.97611367180327,2.3004061076725385e-06,0,0.0,0,0.0,0,0.0
UNIT_0255,FlipChip,4,447,1788,60.0,9.556940063491439,92.99559482942169,225.48741896732452,1.881512925657701,1.5165553646821432,-1.5910640533112863,2.198050271464583,2.827060255188662e-05,0,0.0,0,0.0,0,0.0
UNIT_0256,FlipChip,3,2081,6243,80.0,23.629612185808373,85.30191935223789,249.8315880856352,2.4044245081698983,-2.4700264657824,-3.34734600499194,4.16001875221747,1.809159998376894e-05,0,0.0,0,0.0,0,0.0
UNIT_0257,FanOut,2,1262,2524,80.0,17.48805042573455,78.46594749966003,249.72880086854676,1.6264763611255524,0.6117588563649123,1.7044054324573308,1.8108690666447882,5.379657303231795e-06,0,0.0,0,0.0,0,0.0
UNIT_0258,2.5D,2,976,1952,80.0,29.572698459625627,27.03692486877383,260.4955615996826,2.8229859272275064,2.7024533645952085,1.7627488932742732,3.2265365097193053,1.188300893258196e-05,0,0.0,0,0.0,0,0.0
UNIT_0259,FlipChip,4,315,1260,80.0,23.742012692901575,60.240572826194224,236.74166313127142,1.9391453635594682,1.507065091352937,1.4017163706296738,2.0581676251622127,6.230733478654242e-06,0,0.0,0,0.0,0,0.0
UNIT_0260,FanOut,4,2011,8044,50.0,12.69686683303285,23.507749573347255,227.27115830103003,1.249856533007034,-1.773667782609229,-1.7016340806440993,2.457937335953752,1.5841916914090427e-05,0,0.0,0,0.0,0,0.0
UNIT_0261,2.5D,4,347,1388,50.0,14.684405463396484,3.9869863360360327,231.08511323897187,2.89885107479699,-0.623349788719157,-3.3719419297539392,3.4290752888685514,2.710712240969709e-05,0,0.0,0,0.0,0,0.0
UNIT_0262,FanOut,3,1414,4242,80.0,21.84527607333269,27.7258817289078,235.03088122404105,1.2403414972763138,0.3531259881125485,-0.6175480481992262,0.7113814415031766,2.2116901871024398e-06,0,0.0,0,0.0,0,0.0
UNIT_0263,FlipChip,4,1179,4716,100.0,18.813615746750457,12.650730266920512,228.1928449720367,1.8001060770895192,-2.4141534160061524,0.28748655861058503,2.431210652616497,1.4805993637578126e-06,0,0.0,0,0.0,0,0.0
UNIT_0264,FlipChip,3,1635,4905,40.0,24.652504752917377,49.49447149378097,233.0854629294568,1.650546950121517,2.6715135923628264,0.9272658905459066,2.8278626037962358,6.199989198273517e-05,0,0.0,0,0.0,0,0.0
UNIT_0265,FlipChip,2,1831,3662,40.0,8.490774866934157,11.712101255788703,238.4258916590656,2.4910281351216517,-0.8237204804633643,-1.4558770230107216,1.6727502312256175,1.8886106008331557e-05,1,273.07482250136536,0,0.0,0,0.0
UNIT_0266,FanOut,1,270,270,40.0,20.92005326717595,10.736436962777706,223.6650981625628,1.4450935748994838,0.5148034357555691,0.7973516623421633,0.9491007590901767,7.61672013838382e-06,0,0.0,0,0.0,0,0.0
UNIT_0267,FanOut,1,406,406,50.0,17.810847350337234,23.684326186466418,248.79712883177223,1.1890982311922484,-1.3205059781954982,-0.11928684389357962,1.3258828717409923,6.324454816090264e-06,0,0.0,0,0.0,0,0.0
UNIT_0268,2.5D,3,1435,4305,50.0,17.815470432864057,41.01826669813057,224.9851507454415,2.4312684499199193,2.835198778348744,3.349743058676921,4.388522606972011,6.613563783984434e-05,0,0.0,1,333333.3333333333,1,1000000.0
UNIT_0269,2.5D,2,721,1442,80.0,19.40896539942315,55.03933849408989,237.07455060107588,2.555775829822003,3.280565526802378,-1.8472193655066713,3.7648810817802776,1.186746579460597e-05,0,0.0,0,0.0,0,0.0
UNIT_0270,FlipChip,1,1111,1111,100.0,28.826702868603405,67.03478647680727,258.6873787610921,2.540643858884733,-3.1714543789021006,0.5544710012280591,3.219559126442649,6.161260332106648e-06,0,0.0,0,0.0,0,0.0
UNIT_0271,FanOut,3,607,1821,60.0,9.544253427229451,61.7065097971838,230.3550084053094,1.746695988236615,-1.3793542495396767,-0.10132365601528366,1.3830707245081388,1.2156379686259213e-05,0,0.0,0,0.0,0,0.0
UNIT_0272,FanOut,2,617,1234,50.0,21.439179179839567,11.198131402950288,231.17406056227776,1.137420888185582,-1.151584563171494,-0.15659635266092464,1.162183042296516,5.831361094282384e-06,0,0.0,0,0.0,0,0.0
UNIT_0273,FanOut,4,747,2988,40.0,27.331860025151247,23.960788451673345,235.62103913389478,1.7041967350228655,-1.4230288565024503,-1.6989720246817186,2.216194275574632,3.24183046868518e-05,0,0.0,0,0.0,0,0.0
UNIT_0274,FlipChip,2,2142,4284,50.0,28.148320489155196,29.334992095320928,255.48092979857398,1.764883540408698,-2.076630008457664,-0.11711070044558562,2.079929592122227,1.8821854872223193e-05,0,0.0,0,0.0,0,0.0
UNIT_0275,FlipChip,2,303,606,40.0,16.256437937819733,10.207606542257885,250.6323509905609,2.2853572138773095,3.19451770611113,0.4718092661995653,3.2291713113938827,3.4132561456783915e-05,0,0.0,0,0.0,0,0.0
UNIT_0276,FlipChip,2,332,664,60.0,23.62727180515032,48.56993462683816,226.44277668121322,2.017902183819381,1.122973838161778,0.6520155627564688,1.298535534851638,8.316599350639744e-06,0,0.0,0,0.0,0,0.0
UNIT_0277,FanOut,2,1202,2404,40.0,26.203933439279243,37.80082853550917,250.3735611950021,1.2325054183772626,-0.7898423752980894,-2.78587075569499,2.8956738154103445,5.9744622284024185e-05,0,0.0,0,0.0,0,0.0
UNIT_0278,FanOut,4,924,3696,40.0,16.120929519322303,35.12422811531879,244.870881720214,1.6530266198000763,2.928554335777023,0.5927985837310485,2.9879492396076506,4.1986284803057305e-05,1,270.56277056277054,0,0.0,0,0.0
UNIT_0279,FlipChip,2,1025,2050,80.0,8.149210402915894,38.44862244190406,243.41416421778774,2.200347794731287,-1.119735804988682,-1.6299592150886395,1.9775174628371872,5.625806464071792e-06,0,0.0,0,0.0,0,0.0
UNIT_0280,FlipChip,4,1740,6960,40.0,24.24942437885686,22.673699456360147,250.91260187404077,1.6874196988980679,4.3841561961151685,-4.367723189701916,6.1885241708984955,0.0004158699272107162,8,1149.4252873563219,2,500000.0,1,1000000.0
UNIT_0281,FanOut,4,947,3788,60.0,27.69774651348068,48.9294550658113,223.00225362064293,1.7023311647867136,-1.9063809402549807,-0.4662241323208663,1.962562924067865,1.4135782810657262e-05,0,0.0,0,0.0,0,0.0
UNIT_0282,2.5D,2,1239,2478,40.0,18.492253128357106,69.10931242708196,243.82389528755346,2.2211025064023673,-0.10432328360393739,-1.7220988927185465,1.7252559067582847,3.996311571720526e-05,0,0.0,0,0.0,0,0.0
UNIT_0283,FanOut,4,629,2516,80.0,8.875524309482762,38.906013601846084,234.70213986750375,1.3646663355041824,-0.6895439924553615,-1.5727305808887475,1.7172514078008312,4.8429601016269865e-06,0,0.0,0,0.0,0,0.0
UNIT_0284,FlipChip,4,1511,6044,60.0,14.750832630317072,34.72573697053143,243.97594574019203,2.0930655723789733,3.0631522767796113,1.9757366340435027,3.6450565315014893,1.7118652928049736e-05,0,0.0,0,0.0,0,0.0
UNIT_0285,FlipChip,2,1999,3998,60.0,13.207813527350519,30.310147070355022,238.14527195524613,1.9847071146918953,-3.89334538051013,1.7152969974799648,4.254454376474539,2.3222577547370482e-05,0,0.0,0,0.0,0,0.0
UNIT_0286,FlipChip,4,1718,6872,50.0,16.541640486618054,40.38541375910351,263.8008693219622,2.078140737941326,-3.0680279576339107,0.6383985912629495,3.133743497823302,2.3697703343902864e-05,0,0.0,1,250000.0,1,1000000.0
UNIT_0287,FanOut,2,2107,4214,60.0,16.578836089818125,35.18104808654331,239.94650808611522,1.7753623854186888,-2.310031163265569,1.872101180145258,2.9733830570512345,1.1261809882633197e-05,0,0.0,0,0.0,0,0.0
UNIT_0288,FlipChip,2,1845,3690,40.0,17.84228811313212,85.61476322862373,255.29520303381196,1.7456861264602832,0.6077292027655932,-0.6321541502993774,0.8769000248801634,1.870832946994311e-05,0,0.0,0,0.0,0,0.0
UNIT_0289,FlipChip,4,283,1132,50.0,24.86008838358983,47.11695384489891,250.27956852581835,1.574373140116251,-0.47412433228331935,-1.303446587826523,1.3869992392859156,1.3785423185774744e-05,0,0.0,0,0.0,0,0.0
UNIT_0290,FanOut,2,797,1594,50.0,21.08398834235814,27.921262133934867,247.32109609567465,1.2363612889883921,-2.0858564495389422,0.3402980215414971,2.113433195430662,1.2264472406888955e-05,0,0.0,0,0.0,0,0.0
UNIT_0291,FanOut,4,423,1692,80.0,23.212135858319108,24.788061920501082,226.15789739910704,1.678522857016114,1.0471159783519794,-0.037765540737878266,1.0477967876393053,2.5505467819699694e-06,0,0.0,0,0.0,0,0.0
UNIT_0292,FanOut,3,1658,4974,40.0,26.415784835192373,59.393011165413384,242.08238070384107,1.4246201998811532,-0.13975916218511578,-0.6951446241453381,0.7090547735491588,1.827923028416818e-05,0,0.0,1,333333.3333333333,1,1000000.0
UNIT_0293,FanOut,2,1653,3306,40.0,24.65881309285641,39.52563011301456,257.2669819708342,1.9572136351420046,-2.3252656024318417,0.17162675929080376,2.331590844543137,3.7767309692538466e-05,1,302.48033877797945,0,0.0,0,0.0
UNIT_0294,FanOut,1,905,905,40.0,28.524181565622698,41.22505388921302,222.42372791869087,1.3339273740809885,-0.1888038679966582,-0.18943089977603322,0.26745273668530123,1.1672551752904395e-05,0,0.0,0,0.0,0,0.0
UNIT_0295,FlipChip,1,1665,1665,100.0,19.920576850657202,52.707033368616614,220.0873277206786,2.162654056762239,0.36985944582223973,-1.2438889266861703,1.2977117058871,1.9541703868476773e-06,0,0.0,0,0.0,0,0.0
UNIT_0296,FanOut,2,615,1230,80.0,19.845692319988647,13.693212079969296,235.70100009480063,2.0397289780845735,-0.7577669320997079,4.240586676418732,4.307758823750915,5.289035773119459e-06,0,0.0,0,0.0,0,0.0
UNIT_0297,2.5D,1,269,269,40.0,28.126316905885375,43.61526568625464,227.6593205612053,2.9379783305197447,2.400234992165666,-2.943917610375543,3.7983916220284293,0.000203653142151557,0,0.0,0,0.0,0,0.0
UNIT_0298,FlipChip,1,1090,1090,40.0,9.849761960978507,33.45892851195484,239.73029948876905,2.348790404096901,0.02168156277300117,4.873387839490256,4.8734360695771715,0.00022059001514361718,1,917.4311926605506,0,0.0,0,0.0
UNIT_0299,FlipChip,3,1048,3144,50.0,13.357718392078862,36.12170968378325,259.3708906929856,2.2197552393516253,0.39560099265978416,4.267375574107248,4.285673160179224,5.08160368918694e-05,0,0.0,0,0.0,0,0.0
UNIT_0300,2.5D,3,327,981,50.0,13.3059392044862,43.47575953773538,232.3855806389984,2.7706073525386956,0.2527494529963725,-3.1646974934455288,3.1747744031679446,4.5780418277200655e-05,1,1019.3679918450562,0,0.0,0,0.0
UNIT_0301,2.5D,3,651,1953,40.0,24.55667796353482,6.058563180786315,230.10442597977328,2.9374378084963735,2.086895168741209,0.29970486304900495,2.1083060618066396,2.9350788984997268e-05,0,0.0,0,0.0,0,0.0
UNIT_0302,FlipChip,1,204,204,40.0,12.22829352907813,94.10792131220535,232.1504232133148,1.9485488480693476,-2.537130700728242,-1.4140495641320594,2.904577140032581,0.00012048163079375061,0,0.0,0,0.0,0,0.0
UNIT_0303,FlipChip,3,956,2868,50.0,14.646922139283099,72.54215598716925,256.1502554270027,2.7190888132574518,-2.0560941692272414,-0.3739654433658131,2.089826161565131,2.3966029918038838e-05,0,0.0,0,0.0,0,0.0
UNIT_0304,FanOut,2,1570,3140,50.0,28.075235979464942,48.58418322268022,260.4667254064495,1.7508712807154792,1.738204676064429,0.5651447330329369,1.8277702440862518,2.1511560036222032e-05,0,0.0,0,0.0,0,0.0
UNIT_0305,FlipChip,2,285,570,60.0,27.347884796410604,51.24995583558487,254.59195583527418,1.7471126051783559,-1.7487799598448066,1.3378794406510623,2.201852117121312,1.6147485463002032e-05,0,0.0,0,0.0,0,0.0
UNIT_0306,2.5D,4,316,1264,80.0,12.645383112384163,64.86125411912144,245.27849250259894,2.5538585430601146,0.3314212199451769,-2.517769177050369,2.5394884630442487,1.136950016289115e-05,0,0.0,0,0.0,0,0.0
UNIT_0307,FlipChip,3,2123,6369,60.0,22.213502580624148,34.04302887004511,250.28314081721336,2.204464539872678,0.04414634365278237,3.6624353456140013,3.66270140203384,1.8081041301700997e-05,0,0.0,0,0.0,0,0.0
UNIT_0308,FlipChip,2,730,1460,60.0,24.622623226166702,18.742701465070482,262.53296769271924,2.09238927819715,3.485382485990925,1.5385554105873973,3.8098613918487945,1.7794914228387967e-05,0,0.0,0,0.0,0,0.0
UNIT_0309,FlipChip,3,1052,3156,80.0,15.171744257222835,52.30701693271615,241.3155207485137,2.0775774932761366,-0.5309112488140186,-1.4386599484076743,1.533495745435778,3.998547772830244e-06,0,0.0,0,0.0,0,0.0
UNIT_0310,FanOut,2,768,1536,80.0,20.775655549155466,102.72973108792058,256.5396608935697,1.7636396277355542,1.100238531520399,0.7047369304100722,1.3065905890239586,7.355789179010994e-06,0,0.0,0,0.0,0,0.0
UNIT_0311,FlipChip,2,802,1604,100.0,18.5382256684123,62.47697578237762,260.8528916439017,2.182388770171688,3.8376300127421756,1.1180434069235654,3.997177150748358,3.98992587972622e-06,0,0.0,0,0.0,0,0.0
UNIT_0312,FlipChip,2,1022,2044,80.0,8.125175178988878,46.495920056760994,253.022822332234,2.1052790800062047,1.3724514054182642,0.3563980192139221,1.417971229727238,5.251104989586432e-06,0,0.0,0,0.0,0,0.0
UNIT_0313,FanOut,2,1816,3632,80.0,10.90317037665395,46.738476164142625,242.03802826628646,1.7919944043672393,0.38001922792585247,-2.134987894183335,2.1685451164093297,5.614575574080638e-06,0,0.0,0,0.0,0,0.0
UNIT_0314,2.5D,3,941,2823,40.0,16.66393759994554,56.16360998217228,259.77937267461573,2.715348156596518,-2.545495439139125,-3.947191400798079,4.696793266177721,0.0002709923519894948,0,0.0,0,0.0,0,0.0
UNIT_0315,FlipChip,4,1658,6632,60.0,11.684597625857686,77.81677217101529,227.47713388345392,1.987185740989662,1.5816850947976187,-1.5382460784419705,2.2063383097220273,2.0004466505651048e-05,0,0.0,0,0.0,0,0.0
UNIT_0316,FlipChip,2,757,1514,40.0,24.643149939437112,29.753696725765664,245.5173688250862,1.994098511143349,-1.442555671116774,2.484870707543211,2.8732471695761688,4.768667567677488e-05,0,0.0,0,0.0,0,0.0
UNIT_0317,FanOut,1,426,426,40.0,21.773838839265345,78.85188945305555,263.380555906399,1.6695952438319408,-1.046891748079297,2.2089436593380065,2.4444660812386227,6.180465863930701e-05,0,0.0,0,0.0,0,0.0
UNIT_0318,FanOut,2,1311,2622,60.0,12.116051627028849,24.832523947356854,230.46867123507664,1.8001153337380449,2.410193242711044,0.4915151541320801,2.4598005232033473,9.941859501160945e-06,0,0.0,0,0.0,0,0.0
UNIT_0319,2.5D,3,1076,3228,40.0,12.012678510937214,30.007922031921268,252.1328552625761,2.4072164125583653,-2.6879753075841695,0.891283439736922,2.831889373568729,6.664540880349615e-05,0,0.0,0,0.0,0,0.0
UNIT_0320,FlipChip,3,1815,5445,50.0,26.7167354443276,17.051144909271876,260.6656761029526,1.925215767717765,-0.8254311709391127,1.0231534246049516,1.314602429724955,9.538720248614038e-06,1,183.65472910927457,1,333333.3333333333,1,1000000.0
UNIT_0321,FlipChip,1,954,954,40.0,29.294324227359066,37.90169731068743,221.15660775377256,2.0149073860237188,2.0233555227963955,-0.9372092422197809,2.2298719100730544,4.542494334625715e-05,0,0.0,0,0.0,0,0.0
UNIT_0322,FlipChip,3,2083,6249,60.0,10.080767694255655,39.783030074329545,243.5655070355581,2.0871367116394164,-2.093449092651916,-1.7322550878682974,2.717211216113082,1.5877958036056696e-05,0,0.0,0,0.0,0,0.0
UNIT_0323,FlipChip,3,1614,4842,100.0,28.82127009119855,4.020229541684138,263.64963541346174,2.108070283547921,-0.22170016178884722,2.2488370806898774,2.259738740921829,2.0758294118613344e-06,0,0.0,0,0.0,0,0.0
UNIT_0324,FanOut,1,825,825,100.0,13.757428074616364,61.17986888212491,224.13641547340953,1.4744930064277888,0.5699872558374701,3.5412121953945017,3.586790945208248,4.174276155962591e-06,0,0.0,0,0.0,0,0.0
UNIT_0325,2.5D,2,1960,3920,40.0,24.91071492561463,42.68874863629285,231.16735951327834,2.6694995644098176,1.1896123117619317,3.0204483192087603,3.246272554993895,0.00011325291916519242,1,255.10204081632656,1,500000.0,1,1000000.0
UNIT_0326,FlipChip,4,953,3812,80.0,19.189893898429354,45.508039933921786,237.81058422041673,2.124402180861107,-1.7533114350986414,3.2595263498628957,3.7011637377854805,6.726314253000828e-06,0,0.0,0,0.0,0,0.0
UNIT_0327,FanOut,4,2045,8180,80.0,13.992955764654024,41.93333769766486,220.82671960555155,1.5315318368871087,-1.532099338665509,1.0345995175757419,1.84870888603567,3.942565116908476e-06,0,0.0,0,0.0,0,0.0
UNIT_0328,FanOut,4,908,3632,80.0,16.272108416627447,65.5767746541557,235.7158980619268,1.6523611791696369,-0.37028839555124504,0.32091812274621206,0.4900019769213877,3.0926375036132883e-06,0,0.0,0,0.0,0,0.0
UNIT_0329,2.5D,1,1313,1313,40.0,15.760759533318154,9.318579864022745,245.06620109647793,2.1815302088233253,3.5760430695538736,-2.8119892165926847,4.549216129130142,0.00012896136325512666,0,0.0,0,0.0,0,0.0
UNIT_0330,2.5D,3,1633,4899,50.0,14.646254725750666,35.39329201972951,247.14281545704657,2.509518808311781,0.01721143624206389,-0.9656597106271785,0.9658130824678659,1.1261003156116154e-05,0,0.0,0,0.0,0,0.0
UNIT_0331,FlipChip,4,744,2976,60.0,29.682214217959167,76.60173253991182,235.45421823889941,1.8717145381868503,-0.18240074983752158,-0.797931433721726,0.8185136568576601,1.4289439808080952e-05,0,0.0,0,0.0,0,0.0
UNIT_0332,FlipChip,1,835,835,100.0,29.330038982828878,23.88557182317252,238.49559796548238,2.507378275013245,-2.308075232779024,-3.9597075866168923,4.583284352042684,4.943597017878969e-06,0,0.0,0,0.0,0,0.0
UNIT_0333,FlipChip,1,678,678,60.0,11.019514148521974,68.09745692940193,225.7723636725404,2.00608836344232,-0.9065767828626978,2.9558609046448012,3.0917624667547248,2.706604568238676e-05,0,0.0,1,1000000.0,1,1000000.0
UNIT_0334,FanOut,1,935,935,100.0,14.60996743917211,5.988164909060366,253.76513475602653,1.472908300697078,-0.14338031051569855,-0.706352151277585,0.7207574314969292,9.396982657250234e-07,0,0.0,0,0.0,0,0.0
UNIT_0335,FlipChip,3,1387,4161,100.0,8.292563841931479,72.64352265885302,225.6205528191914,1.899955461173969,0.7094645234777657,-0.20842564635322303,0.739446522833999,3.3020031601364264e-06,0,0.0,0,0.0,0,0.0
UNIT_0336,FanOut,2,2146,4292,50.0,25.28728391428858,52.66283031082525,234.94261233426667,1.836154261583277,-0.07528491215337722,-0.7611036453908203,0.7648180025503697,1.0774402937371247e-05,0,0.0,0,0.0,0,0.0
UNIT_0337,FanOut,3,1880,5640,50.0,17.25430850896346,59.27105663655058,257.3577816695829,1.1782070591340355,1.2222058379157656,-0.62934791989063,1.3747239411991201,1.1296007337565392e-05,0,0.0,0,0.0,0,0.0
UNIT_0338,FlipChip,2,1544,3088,50.0,13.003251196407298,17.081486356350094,247.62044720179313,2.2093392828669733,0.13569080528751581,2.0194511427880326,2.024004672116017,1.1289829931769394e-05,0,0.0,1,500000.0,1,1000000.0
UNIT_0339,FlipChip,4,2113,8452,50.0,23.329300678201633,15.285669289309919,225.65528930511854,2.1138335116877185,-0.6504497227929232,1.8916835101738982,2.000387798539381,1.1071076840958177e-05,1,118.3151916706105,0,0.0,0,0.0
UNIT_0340,FanOut,3,1923,5769,40.0,17.815083896585428,36.777014829153586,228.80456796651237,0.9597052131129412,0.27686887829205065,0.5671984536507444,0.6311659540806158,7.646033972929653e-06,0,0.0,0,0.0,0,0.0
