run_id,RF_power_W,Bias_V,Pressure_mTorr,GasFlow_sccm,Temp_C,Time_s,RecipeFamily,Yield_%
DOE_0229,776.71984230141,221.36760018917508,31.31716463910528,306.3339520474808,22.357534574044216,99.61244111048336,C,13.06
DOE_0230,762.4588893912298,445.2672486678428,56.01686172972469,211.42905271880534,85.5410096848924,21.29451947139772,C,2.96
DOE_0231,429.01774555285897,39.10402895085575,44.511002384179115,239.64554080591003,128.8790300169388,24.717123487195323,C,11.96
DOE_0232,705.4331330485877,229.845440652324,45.49824429389339,157.38497235771956,132.098972593256,54.8126235045863,A,37.9
DOE_0233,807.0913713006491,411.46339208780324,23.663801960703683,50.679215605277925,88.61470276506431,68.6175632819995,B,60.97
DOE_0234,825.0634307335527,179.48216054962586,51.21855897737303,257.6578332950308,137.97047369117323,81.79066169776881,B,7.21
DOE_0235,313.05862886289947,117.77302792176692,26.216716883576233,142.97082972203145,48.24744440493019,72.07808443837584,A,23.99
DOE_0236,218.69164506039925,250.17006480385706,59.35682110129144,146.3072693078239,55.713795024382534,106.36615141657062,A,0.0
DOE_0237,655.56521039556,144.03977441379976,54.27447598094476,357.57938951911666,73.77129860160997,98.078673962884,B,12.09
DOE_0238,350.27339092063437,417.18560975433047,41.251856564925,176.64767193507078,81.06871278291533,21.274128723787573,A,25.06
DOE_0239,594.5968069869484,38.159445987955706,50.73051594983008,85.82382998740178,118.33642162680255,47.31496613449293,A,11.92
DOE_0240,861.3631708647887,93.01854449644475,34.92238943469391,270.629465515412,73.68679963095875,107.6679589705496,A,69.7
DOE_0241,465.5237369767974,37.74193728588086,45.31974955844733,238.45419599981938,25.76617923865375,93.06452437961445,C,0.85
DOE_0242,376.9421852690147,320.35014029049006,11.862586623184068,70.14918709988082,103.98506167185393,11.729633694714256,A,23.58
DOE_0243,519.5570349733086,131.9138375495473,59.372209443926735,172.1188896262271,46.72020713363921,78.94307814100281,C,0.0
DOE_0244,660.0707392895135,405.0760562817386,49.011617682226664,263.9226935794293,125.87803814046606,23.895577339717597,A,14.46
DOE_0245,270.76927749826115,402.13414192504086,12.83433094416863,147.9017353039102,45.4389960369068,65.37140635417953,A,7.31
DOE_0246,466.4093344503799,421.37399446212044,18.343791378796546,395.1534166574393,55.48876671593648,119.35683931490624,B,33.84
DOE_0247,293.6048321869659,115.25782784709556,36.62346392959901,329.6386459259907,36.46772531624703,18.27368523303827,B,0.0
DOE_0248,663.7123551299776,0.29554126012860116,46.951326718677386,226.47420636612722,56.30827058132171,100.59217949014871,B,20.83
DOE_0249,781.3867725842288,174.42243791169284,13.186954954019386,370.4352966437412,92.11466061063703,63.20667689836569,B,78.53
DOE_0250,463.7976469861477,433.15336870733785,57.83507139661626,62.15926053841327,52.0772984520235,117.66712431444363,C,0.0
DOE_0251,460.20676694209277,343.68386644727593,24.026773593656802,128.5887496116169,25.81488378519207,104.55129377882066,B,12.26
DOE_0252,577.6651612632043,26.846946006445144,59.723599046481155,370.1914053209037,90.35937289732982,17.137900350026484,C,6.2
DOE_0253,350.5404457466655,316.15750847363364,46.39221762329795,228.0511804251216,108.19147419093791,80.76431616049383,C,19.91
DOE_0254,373.1867141317396,412.6785897574454,31.703701110222994,109.572493253819,33.07063260509118,104.63262480625943,B,2.36
DOE_0255,430.8965982976899,435.47398480180357,24.94852751829977,249.53162841890304,70.9093086784094,40.71654093028077,C,71.18
DOE_0256,520.1979886967522,322.19489526553383,10.306866526987239,305.5808100673265,28.19196660186399,87.52329609074147,B,6.28
DOE_0257,257.07202221180137,388.34794299413244,9.834526326044971,261.1956058987041,22.031781684553934,37.97285987682157,C,0.0
DOE_0258,726.9124954569039,378.7659463049687,39.61993009572843,66.05779148829488,64.94455916995797,32.58035555091482,B,42.45
DOE_0259,605.3382021004779,161.25200445066153,47.5436498086418,62.8553642881276,54.38322452342264,46.54369515689687,C,19.7
DOE_0260,409.7857110233508,44.5697396637082,54.914815171599855,192.48053275496542,125.03327552607917,42.23687741129786,A,0.0
DOE_0261,254.28260064570196,327.3588752642683,25.074412465948733,55.69129859930905,21.62116707705771,115.86534227784843,C,0.0
DOE_0262,734.2266659810368,61.610993039512365,56.569661810515896,79.42803119738534,97.57130892149728,35.85045781405002,B,7.18
DOE_0263,291.7552918039245,172.8894501007687,21.32813201539092,274.8975654531322,108.03697454953438,56.700381839487726,A,52.65
DOE_0264,293.24464964477477,448.0811808626155,56.693549596896474,203.45788491264827,70.04065349849725,63.440715148499514,B,0.0
DOE_0265,291.47897206509367,251.9034863079466,55.53594705259352,79.93184177027267,80.09008961371603,86.0293331988858,A,2.05
DOE_0266,256.8836177811933,234.78301645082823,13.52493540089778,356.7590367255314,49.653965890037306,116.69702312101714,C,2.7
DOE_0267,834.4746557801799,426.5459762487837,52.34367129329457,178.9704069875297,50.28635023396036,77.53240669424426,B,0.0
DOE_0268,388.47100977137336,127.81804013215589,43.70300891361605,359.1100763558442,26.359748124167147,104.66724265552443,C,2.64
DOE_0269,414.4874054448021,449.7439164479704,43.63407521670647,263.2338307871612,128.68612588049035,24.45691583388937,B,6.59
DOE_0270,782.9560170014473,410.3909140000843,51.222680959233685,267.33871181419113,23.440801441104554,82.75314495242236,A,0.0
DOE_0271,633.946421798261,163.75680412417896,34.516525130844684,198.41070926767625,36.45319378703317,28.966689221838948,B,36.25
DOE_0272,331.0003705785032,147.257916587675,32.87224017251222,285.19812322327,106.91204433925253,105.84195418103627,B,50.01
DOE_0273,504.3693886636122,56.95351469085809,25.186642589063496,135.236428964891,74.9108384140292,75.51098063424429,B,81.02
DOE_0274,818.7457253055027,412.03805166953015,52.58876013461285,140.09947937905878,81.43894062564586,24.98169135579926,A,8.19
DOE_0275,462.7618119136246,83.61446553291208,54.56040179459588,356.2180387232211,55.33378227236835,103.51204074174967,A,1.81
DOE_0276,697.6170872375735,4.040396705891874,13.829963622222508,121.30805358784828,39.33751445005818,67.74960323357848,B,26.06
DOE_0277,267.7653961855276,400.53446338096046,47.469304305781975,185.11675259563052,115.89395428920196,63.41606868327318,B,2.17
DOE_0278,709.1273437169807,269.1518090682998,20.153122777957652,310.6519613572205,34.85377474224699,18.929018004145327,C,32.83
DOE_0279,743.5314668456725,302.33189394094626,15.112151226312864,165.50053061106854,55.498634424279615,109.76282766909422,A,61.7
DOE_0280,778.0367471914929,329.9135184533348,15.846463552652349,178.0930609148847,110.22332243539944,66.52721371216755,C,77.38
DOE_0281,671.9406933046478,19.197722226530995,36.53180924583778,368.21208996821906,55.7719763127846,105.1031575931149,A,52.17
DOE_0282,459.51295637837677,41.33474915878466,20.387360132780024,122.26418091970402,134.16184832097147,18.27755888938924,A,31.06
DOE_0283,244.94840011627252,224.9266072707566,18.325334502164043,134.41266916228045,41.03192432197806,84.76494901243309,B,1.47
DOE_0284,563.1433638422064,22.617428114293354,10.417278237772269,360.35598330243283,83.3127909468889,51.301971821570085,B,63.0
DOE_0285,730.2219344675415,226.94471837610266,22.85916214537596,146.33229385887643,84.56413344993969,69.02475655729404,B,93.48
DOE_0286,333.58674244277404,331.3524067051326,47.57515619642858,165.7116468915288,80.0588802984222,78.67395109038102,A,17.17
DOE_0287,386.3660586290605,295.834116925734,6.187925621460934,358.6961252042555,112.92716061038317,100.8361551468754,A,22.7
DOE_0288,575.2840296655605,277.4914444827893,31.546314378317756,162.3963565686468,25.531025803594645,111.55912514860036,B,16.88
DOE_0289,723.8320940285435,20.882571794019544,38.15434202223529,398.9423838718876,85.50815395886448,28.340363218105896,B,53.09
DOE_0290,827.6107115314256,106.49469678649652,7.729056160603169,337.4482997775424,114.77099748551692,104.55418508636144,C,36.79
DOE_0291,288.0190622739184,403.8726122079912,21.168474091613,346.3345867800792,26.083785109178073,22.8491737563918,B,2.95
DOE_0292,328.9891490065476,55.44922553750852,54.85618884824624,128.98704698334245,85.55671371825713,11.1890492739418,C,4.26
DOE_0293,759.6758799716999,239.95066856591234,59.68853006736251,125.97253518284349,72.87904074156866,43.135390888213195,B,3.42
DOE_0294,651.1651361164322,22.52178528101682,51.76690297808144,313.4016948744176,68.55283789473765,41.31472172492985,B,14.23
DOE_0295,704.6809542669841,422.641174983627,14.33339651497476,339.35535708674024,84.52624993646178,94.82270697000511,A,79.09
DOE_0296,897.7398155219196,77.2035560443392,47.028623439271286,128.5899798426811,94.96526226964464,71.63871457266782,B,24.97
DOE_0297,857.4259710836168,184.50985640212573,29.797614844986466,122.09387307292816,104.43140005859871,52.69968618653295,B,78.42
DOE_0298,790.1175467891103,246.0515135262241,14.385438709772384,135.2449589788955,127.7896855685756,96.97219121429812,A,56.04
DOE_0299,743.9810663372274,323.39326541910333,31.448671397804,98.16393990306548,98.78950056794469,112.93822442264198,A,79.58
DOE_0300,476.51345064450584,421.85356508912884,55.75842696718591,197.42012030627717,139.8740102982573,80.54256659975663,C,2.86
DOE_0301,648.8603774268706,331.3634736805172,53.248896198724196,226.01947779903497,99.78327731103366,81.83588483059314,B,27.01
DOE_0302,329.1119497126052,156.31576692456807,26.534423622984402,269.858292185515,52.29615056060523,104.78298609482238,C,29.58
DOE_0303,731.6461256965641,33.90282479485369,8.484370760089835,69.37371284019167,37.66427038830256,42.20377521339544,B,9.01
DOE_0304,730.3834651628721,318.33229801485544,54.53042974035835,117.2683061444248,28.50748943825056,119.54662044389174,A,1.12
DOE_0305,704.9066495443033,437.62964372048134,59.245699386451484,90.97509356920139,52.187431034567645,29.382645960213477,C,2.46
DOE_0306,511.3593170987453,7.657221155193961,33.12668499925227,144.50329165911518,34.29551972231084,14.982279821196139,B,9.28
DOE_0307,464.72623015357476,348.60581911631164,17.39039707213782,115.02485761621989,102.01055769704783,100.54566185252625,C,70.06
DOE_0308,493.8396526589589,79.26385857910849,34.90860423177999,377.69545433010177,102.74081979721453,29.181334812966615,C,64.83
DOE_0309,223.33746457787262,206.97915014716904,43.295045354097496,180.670121572803,93.44751114827072,46.9038969681221,A,5.42
DOE_0310,791.0240814880451,235.1865038152012,31.521398377918892,98.6142046328211,65.93738827187252,66.43960860581372,A,76.47
DOE_0311,579.6589142883399,276.4918034956476,24.390154683383315,283.2545720900117,75.6682832723789,22.22749542859175,B,89.2
DOE_0312,471.26304730121194,445.29157081502586,18.628136972329123,390.51716266783495,51.13284390994407,56.61557593119608,A,40.26
DOE_0313,583.6201377862271,309.33094916869777,21.32730554382214,328.0443836589066,130.23641059185033,48.92560883425059,A,80.55
DOE_0314,705.1481529637636,176.57433862324578,7.740137885585464,276.8733573399897,21.903949093706704,19.429396802970523,A,1.21
DOE_0315,467.022608578877,321.75935692814414,19.029079777240337,182.35652471671278,58.47087122665322,76.32831322349259,B,74.72
DOE_0316,781.4484713883943,210.02907933821888,57.422158645869,191.15403732794752,88.73620595765155,59.614772253049395,C,9.2
DOE_0317,843.6243424137709,185.90399520911862,5.445365748067138,155.74648857950388,41.67839253668573,27.568073629587847,A,12.84
DOE_0318,471.2026081174511,164.5439474473021,45.010761486136154,332.17739839577325,122.51170365791099,96.68301087778907,A,30.85
DOE_0319,296.4713080449518,222.0327425846761,48.39021716374318,331.16865332113235,77.65206836198793,55.10616953854674,A,7.04
DOE_0320,732.2613071931275,126.5319715268013,27.259051072514318,221.2881369568681,64.46797941804755,12.832084135394075,B,81.81
DOE_0321,895.0642011240243,108.94515401214782,37.7382432311866,351.6765619284662,27.538187939748813,106.73279410789108,B,3.32
DOE_0322,303.59170413344526,66.80999508081688,17.148537849719872,278.26961582791614,53.74203140563781,55.010060646840344,C,16.98
DOE_0323,698.8729732430254,198.10107948707002,41.742487381851035,289.94642618183104,90.75731652205438,20.107331282543242,C,73.67
DOE_0324,777.7263802100282,131.967590540608,43.93041664562178,144.07199780097704,53.7463506655788,41.77779429321086,A,35.9
DOE_0325,844.4003614974528,376.6236837588624,45.40126018739943,134.54781547842407,25.417615272952,38.054103412810136,B,4.63
DOE_0326,286.366989994302,381.55236946096466,32.04497292446804,129.7050605504121,89.54692927167585,14.831959441755062,C,21.16
DOE_0327,264.2669392061266,154.7445021929514,58.372875465116174,369.3787542187605,56.469938032566475,46.40012544387288,C,1.69
DOE_0328,891.5101072925735,278.61393816966984,52.647353397891656,330.08664374304834,121.5669447918149,28.55418043036484,B,3.07
DOE_0329,281.7295395711118,406.0308743214789,36.48518980687773,364.7411976057182,103.01501215969489,33.495991693329344,B,12.83
DOE_0330,323.76529139582726,161.62286719653775,42.52994673520192,337.958657122908,106.57707224391228,84.16703487974523,B,23.15
DOE_0331,602.4670536803133,249.62207821297503,20.11324840228466,331.72144602670176,126.82150005051328,27.418402901588365,C,74.87
DOE_0332,512.3911254027443,199.60137845801896,56.899537179410906,202.61971116775848,117.20084363160943,12.36227064069747,B,4.99
DOE_0333,725.274533929483,292.6193525713361,40.48282244680651,317.96604021377465,59.51078838932861,29.639878532857143,B,55.28
DOE_0334,333.39007371067936,431.89689301733966,54.22082294892154,108.32648056700454,88.28057509863758,42.50047687741987,B,0.12
DOE_0335,840.0994330919436,62.38065932149609,20.874344414938268,279.5212553483806,51.06501714430253,28.153463951512194,B,48.45
DOE_0336,352.0363924154057,434.42339825058065,59.03096676664446,64.96689361712417,44.184286085932584,75.6988287923802,C,1.51
DOE_0337,738.3776931306478,299.58008217232117,10.799417501324506,388.0211299729956,44.702987664587205,106.75503125304041,B,29.03
DOE_0338,247.32246769184246,358.14173022839896,34.169199694475985,357.8072581247141,33.323134074497744,101.36539334627788,C,0.48
DOE_0339,531.3818114300158,285.8048148334719,11.075982900966519,107.73474677161224,48.68638081211632,61.755147416929425,B,44.93
DOE_0340,222.79082865163508,391.64264813750987,15.438329546877117,319.0485453854659,46.96386928141538,96.41183351992403,B,5.91
DOE_0341,419.66749447797207,146.80743139629087,47.028288726177806,338.27709337193426,100.7086392177816,96.95366877388912,A,26.7
DOE_0342,418.56147192252035,318.6214428175446,8.635226703283822,64.70210989559396,50.17771878554157,79.81671845088391,A,15.94
DOE_0343,703.8239073970028,118.85086422862464,26.049067234105976,248.13868544428365,25.59918152025555,98.2944842115734,A,26.67
DOE_0344,518.51223820668,228.8957558744585,15.541057393509606,197.0353056794918,70.59242639520856,51.650015831627016,B,88.77
DOE_0345,239.74205367504175,306.6707080520084,51.764927190547674,266.5616507837063,44.113534705839584,92.27015757122953,B,0.78
DOE_0346,896.7531616002979,90.50593139509839,9.53065235579591,360.2284701617425,102.72187094836173,67.49729394152257,C,39.85
DOE_0347,822.0895146958329,27.521737214678893,23.511729044006522,303.0340254587198,46.60535090684231,91.25174597752869,A,48.47
DOE_0348,841.4267544813821,355.9266504058989,52.093407658199034,123.90382224247534,86.83630361932691,91.30569217859659,C,10.38
DOE_0349,372.60287105154714,364.02583200036673,42.78026510516622,244.14837487795396,41.123325517478186,17.25769939312986,B,6.31
DOE_0350,475.87717830747755,299.5491870561606,43.68304856153072,246.61049724243625,77.85558141149096,101.70265467259784,A,59.83
DOE_0351,359.02565063934736,144.64422715972069,59.515357911937585,53.98612793923588,124.0662629106035,13.970275122962452,C,0.0
DOE_0352,287.43446752436597,296.1778525045712,6.288136049425957,96.14940345193247,56.39449560998768,57.014343316566254,B,6.29
DOE_0353,223.11674726601495,37.74617306545585,41.56500236020817,175.81820472644145,83.26368399095296,75.01252575548715,C,1.84
DOE_0354,552.3355135904849,298.12933288612055,45.97266549591378,112.30510593787815,72.63440256558322,100.57790426916297,B,45.71
DOE_0355,286.1935592464728,259.28934755715954,46.149567210250034,133.04212260896597,28.401822697336204,16.33020314186794,C,1.42
DOE_0356,323.41305995768903,277.7419456569412,44.27118042884667,286.63913584762327,22.48058141472236,83.87078455560965,B,0.0
DOE_0357,802.3329763203346,201.14291990188323,8.97168687034747,386.4547800633004,121.09667146339723,47.94842761688926,C,37.95
DOE_0358,538.9699380437519,101.32124354495326,9.616615101115402,210.32117210339268,60.84240199598229,14.507801791350492,A,50.05
DOE_0359,328.5924647141745,326.64473579876426,47.50410961904587,276.12390469174784,102.32824646694264,46.55812361527347,A,13.96
DOE_0360,668.9051918721185,208.85863830319636,38.647374678541595,316.4927448311997,69.52334680751002,80.46477957526285,A,83.91
DOE_0361,386.10541438637364,335.4209683606153,19.447076062728094,285.5355396894372,120.59723463960754,19.114213122585554,B,47.85
DOE_0362,568.85604003504,163.88104154571755,5.5109716552110415,279.95449604345765,43.40249829362426,103.31035737814112,B,23.86
DOE_0363,398.0670075036411,39.50516706352033,34.34018932572554,50.410464997447505,78.05937128368097,14.726824279357299,A,21.42
DOE_0364,561.3128312576607,244.10591797447654,9.973307476055936,354.47097893340924,85.80670348880273,36.3006774515786,C,73.27
DOE_0365,639.9735135244061,280.2426117184797,46.1609971804549,106.44230340427944,115.22862904852937,46.25793580879858,C,42.59
DOE_0366,575.3456556788874,414.7996993506541,23.739705301582646,113.17273277498182,23.53353140914328,17.06385346676282,C,7.39
DOE_0367,476.9228751064304,399.48963504122116,49.411322493115,228.43347563604252,63.49327257647483,111.80450684516585,B,16.35
DOE_0368,753.5696591393704,25.717119046516157,10.255566001876787,255.403005725899,77.02103623575857,116.29530437210578,C,56.14
DOE_0369,811.4062144019791,347.3281742718348,32.168684226604725,314.4508240526521,90.65960011562338,109.54318425508164,C,80.15
DOE_0370,325.5598845817444,117.61326010222578,10.487073923590462,152.52343288673242,36.97578744283253,31.87311213686703,C,4.44
DOE_0371,295.41610737262135,313.7392703369155,47.919806855461964,380.81197094337176,85.23131633967097,101.64837633859877,B,4.65
DOE_0372,279.23414854742987,170.76688575360734,35.79907063731848,269.8825598177145,103.21446480005228,47.15325236523678,A,36.35
DOE_0373,885.7177113138221,144.93525984570576,17.907816461202263,345.44948838794926,107.96500021337594,41.76495969649976,B,70.95
DOE_0374,859.1139119991424,219.72767796156663,57.95691650851375,216.95556129252194,46.92143779246084,85.89951439727814,A,5.08
DOE_0375,361.46702761077165,238.7390212264768,42.50972292618691,74.9013858786567,72.89568443022105,19.389237948975612,A,14.28
DOE_0376,878.9353015075199,312.51745970019954,23.49881448383651,54.23855577204134,55.75576512629441,10.596235326390053,B,20.37
DOE_0377,345.4723669863828,287.0475519341737,52.04328225534391,274.08918349222034,66.51707850290424,112.39955875261175,C,3.26
DOE_0378,554.5332113316915,305.21497651763593,25.89902642161432,199.14790028467817,63.5619546287542,48.93244418266083,A,88.84
DOE_0379,548.1695309536607,172.83457150507058,56.835574940411966,204.16695660130827,133.41437715584374,97.44474924253265,A,5.61
DOE_0380,840.4691319171881,304.8031699262596,21.341366861093228,164.09593136490875,21.607070807709245,56.83592003455718,B,9.62
DOE_0381,228.37020192634355,155.42429656463858,59.13986524246132,112.40375511233034,133.72708457871173,20.199829453385483,A,0.0
DOE_0382,420.745570104067,273.3899613091025,8.436567592771636,215.78738359955105,23.971841255787652,62.196629102959086,B,3.06
DOE_0383,619.9822889260092,206.78983518429237,45.40139391349413,139.1783341061943,29.35024511707743,28.803798843383163,C,5.54
DOE_0384,246.47875295229528,253.2593538799025,21.02705132986953,362.46358393659887,44.72278737488743,18.8932126845658,B,1.26
DOE_0385,365.58540348421525,7.892183629388988,28.314618045723613,112.55880423634754,54.420242093606305,12.085312712567843,A,14.5
DOE_0386,525.5444178682783,224.453890097272,39.990199616967836,388.687130867857,122.92823064800638,54.0893720066686,A,53.53
DOE_0387,816.5999188084594,98.98557523917788,7.520654650563911,351.09918114228407,120.94052110667732,38.44278695346694,C,30.66
DOE_0388,732.6716651604514,173.61564053045373,17.294677345613067,184.27194637902232,132.13903415162923,46.9606937495734,C,67.35
DOE_0389,780.286328693219,33.19684416521603,10.720926634532589,320.4999133128292,66.7663658841413,115.78626616495718,A,53.97
DOE_0390,732.7488407705187,295.60549696150946,45.680506363271434,253.24906555474604,21.90023348701437,101.20972628075691,C,2.32
DOE_0391,695.4045432348481,402.08473692344364,17.16829084229483,213.07608647427637,95.09849972818486,87.6497307588922,B,86.24
DOE_0392,794.7853398525127,159.56873962084137,32.40828117482319,334.1973625055422,127.90119883959217,36.84552008736776,B,67.65
DOE_0393,677.0336835156822,47.28050414711864,23.068237620875035,340.7770514230184,32.89276356174057,92.48751271779565,C,31.86
DOE_0394,714.9781415195208,279.120507438535,17.986422575312318,120.52732661405847,119.33514607399057,86.76606203918658,A,79.5
DOE_0395,411.1511519265499,57.16640181997115,56.43477894048704,367.10369084057936,20.21423611998001,68.07628032853108,C,0.0
DOE_0396,317.34850602911916,401.22959540856806,32.912199500064034,61.2290109431599,107.8778829864128,36.27751906279748,B,20.12
DOE_0397,729.5674854090519,55.105567346735135,40.77586052024782,51.9331061963955,79.19427260959432,32.8611560724156,A,48.43
DOE_0398,316.0861070380629,162.84171770337343,43.741064445642934,219.28694513176012,128.99148218125248,56.14264603297375,C,8.62
DOE_0399,843.6190960639784,222.59690537431237,50.16331942120689,155.46684802160166,124.99815901321702,40.417071540485345,A,11.32
DOE_0400,617.6499861492849,53.042762726045986,19.477059858737242,197.93434491787437,25.579837556497363,107.32614363815253,B,15.48
DOE_0401,430.60387901027764,143.43641492134327,9.32271034624744,217.6535901792866,79.77791911890559,61.23646028392983,B,64.01
DOE_0402,855.6502096566456,123.87558056153988,30.698516318733326,213.91549670235025,49.048089112186176,84.54665050311236,C,52.91
DOE_0403,308.5911903564913,320.98518378549716,14.350337268449517,367.7447127859024,72.72697781262633,108.68128174620443,C,26.06
DOE_0404,560.1264363866725,443.8230247009708,6.123754969937843,371.36954524301524,27.956129751466015,78.3184481745388,C,2.53
DOE_0405,264.08785125136524,163.2768142548017,55.582636493560585,171.17136312370832,63.266692000782136,27.685909174268534,C,3.89
DOE_0406,875.7993963592016,355.82376598547626,39.46222091745004,150.66376205687453,69.02391232051116,45.130762416946084,C,35.99
DOE_0407,602.7632432681403,63.15345873540837,27.790060495919544,278.8994265490503,20.467018588195923,111.48754258390836,C,8.97
DOE_0408,762.5666184600378,260.96118912855087,12.50447988731798,119.44655550388248,76.94226506932819,15.060410728563662,B,62.4
DOE_0409,397.345693053392,194.72096240297205,46.86867317375812,190.16767055730602,127.35512714179221,34.384410197421786,A,15.0
DOE_0410,761.2576386679771,129.682689050122,34.3152885414232,301.2848899801693,27.291787130506577,77.98415112754483,A,19.78
DOE_0411,691.9893759123686,369.7696382685688,14.586211935178246,51.99142330209577,133.3716191639793,103.96457830967921,C,26.84
DOE_0412,650.5770288548797,335.88979128154836,59.02495031547244,320.13912365500425,78.71800264458659,100.24690021483076,B,8.34
DOE_0413,865.3939704349224,60.29862026724591,57.294809047311624,306.8441736951533,45.27124217901672,90.39446519910602,C,0.2
DOE_0414,503.4439366666701,131.58323537006095,55.99276106665795,185.54209655889076,136.29226460752147,87.24432580729054,C,3.56
DOE_0415,490.56190351448896,368.7771966898826,50.46570786578395,136.74358372337554,76.82196318380763,51.095368386193734,C,16.59
DOE_0416,684.4847901495117,446.5942251853355,34.237121157160416,239.0146721740889,72.42976595404961,16.752812676814713,A,66.47
DOE_0417,784.5387143001276,275.20420870117334,21.524781481234147,153.47452935405903,65.17641204542565,79.93286550041049,B,80.33
DOE_0418,434.55321402365604,392.26445080997064,40.84395540559306,337.38000075765507,125.76039236278179,17.984584562744832,A,18.34
DOE_0419,668.7599382870175,442.8996860207704,13.324165477149977,256.7135917614075,35.59106749887149,97.82155220508137,A,21.02
DOE_0420,346.3261855048744,333.24545866468793,38.92469678729068,157.3558527756459,45.25576526742519,24.424976597746827,A,7.29
DOE_0421,586.1899815570182,290.1294903421691,8.633707477395111,332.68854360418595,53.98645605918101,12.700365834157223,C,35.76
DOE_0422,738.420191307693,99.5575899829891,5.747190917711005,262.655931622336,27.491331893166638,119.91405342508897,A,4.83
DOE_0423,245.7204658051189,166.691079851011,44.35339125463656,96.18680144676739,121.2888595541127,28.409597305355582,A,0.74
DOE_0424,709.4894458109901,280.59959813047044,23.849090905046967,194.90176441109793,78.63415479286118,74.01147898239839,A,93.17
DOE_0425,210.8027338653523,416.8805905075959,43.348803030196244,221.4068865155614,92.1908321492147,16.77035092846372,A,0.0
DOE_0426,870.8450202967036,135.8312098863105,47.89707665834911,380.6598203709325,126.25740978643064,117.88792400244729,C,4.02
DOE_0427,528.0688603489002,177.84407914793778,50.94170179132093,162.2329099660601,79.37019353078645,11.826712371712803,B,24.88
DOE_0428,486.3495993969652,10.006598037491681,38.87061304364852,206.98112097116632,53.15550797368869,85.66902113292764,B,34.76
DOE_0429,704.3112556074032,313.5271402496621,51.57054991485318,391.87801815083515,83.74771864149072,102.80604613734502,C,17.69
DOE_0430,566.3092089762641,199.6066045569484,41.237838083553,199.15395588377442,80.02857765195812,42.590698133769585,C,76.78
DOE_0431,711.5941987262844,358.9793413229802,56.00042412165029,339.4878564922383,55.85904509906938,10.87010502761211,B,3.47
DOE_0432,259.33052631359743,105.14474157248299,54.32673723311838,83.93789696965527,47.812108671437784,14.075515088215319,B,0.98
DOE_0433,593.9543094640107,296.8407588120315,7.380498692753729,187.8353709082245,62.93588899814351,16.70320620656626,B,49.47
DOE_0434,590.6760849947113,302.8916811322041,19.720616715122226,114.33169159086452,108.20552370236062,92.98803382915919,B,82.15
DOE_0435,852.4797241961741,208.9458601901088,26.385436593654514,359.3951208025667,39.83955527941835,68.13232868954852,B,40.46
DOE_0436,227.7239046620423,84.87258711001611,18.870950950183662,243.41602531311014,139.5295413115005,108.6156704988693,C,4.67
DOE_0437,516.9737501394853,181.30459553604643,14.729022273420373,126.4909722738493,48.23164496072203,79.57444549894143,C,52.83
DOE_0438,641.7510385120229,335.2693087781607,53.04103669623413,82.26194076945838,52.71809070832606,75.3475941546029,A,9.24
DOE_0439,585.5228658877761,85.13352449476929,6.375082729013658,197.3175804188649,34.7447840434927,32.20056997738354,C,9.01
DOE_0440,251.9127684721849,40.51845547751106,15.002269317542584,83.74153660813812,67.02345107068783,34.59992003688379,B,0.91
DOE_0441,615.2598752299518,208.25209634136087,46.81336803332034,219.83572558160222,64.62260293540868,117.6418829718467,C,41.08
DOE_0442,355.537819659085,105.53461475400833,17.282097379742783,305.07571917413,101.81808708404814,114.75541980479173,B,52.21
DOE_0443,336.88442553579364,360.2479884928794,19.209421094219227,158.63522339991673,127.52436371297793,58.15549649208889,A,30.5
DOE_0444,815.0836193233575,367.7607148582453,58.2109420952516,108.61859859319046,49.744057691568656,97.4506480535438,C,0.0
DOE_0445,338.48947541778057,425.3761756558493,46.94586471974623,176.5339246195877,117.12703571414644,89.21443798963979,C,6.79
DOE_0446,518.0035264045302,377.8930655828077,29.676581611522288,108.1554857601972,56.99438832826554,40.54619221942028,C,58.31
DOE_0447,725.2008175674423,291.34972541267854,12.491098730002475,345.34369266785984,68.80735960283666,31.993327721468667,A,75.62
DOE_0448,695.120770217216,84.17336918494215,19.79756196954137,83.64358744476078,35.39297545313441,92.36670609648627,B,26.69
DOE_0449,587.421304144909,370.3529171440801,58.963968917885175,309.32983380153576,127.12737410808917,115.89261470151253,A,0.0
DOE_0450,764.9320228484733,327.64246757678274,48.50929241948237,166.84372229711317,64.79770701715051,118.19950492936391,B,20.03
DOE_0451,526.0713219427968,336.0899636824218,8.843337640301083,304.93169719980347,104.10443600424703,49.2916663199408,A,71.38
DOE_0452,634.2698036176018,313.8451770315058,43.87635071894814,319.8360187357014,23.17236243998,17.209794235991573,A,0.84
DOE_0453,773.2416485032553,373.51043923239683,25.68168577749308,97.26941405037152,103.65438788013104,45.10886702938606,B,77.04
DOE_0454,674.6641452090741,134.0295474122927,44.594752047899114,314.77738540013587,47.157596597792306,17.692123205567725,B,18.7
DOE_0455,649.2798566951649,302.60280965545775,21.249536450455857,380.9672460072879,74.17617784680695,118.64646648472821,C,84.76
DOE_0456,484.29010661598124,232.78459652348914,12.159076476935983,248.46842419511495,100.85461222524971,43.786488175668914,C,82.33
DOE_0457,590.8264206653535,152.0297183304414,6.083493739478985,275.72695248877574,40.486357878318984,103.22879176492236,A,23.69
